,评论,得分,时间,点赞,回复
202,非常不错，下次再来，很高兴能看到这么漂亮的景色，适合大小孩子观光，真的不错哦，各种各样的都有，各种各样的水母等等，拍了不少照片，随便拿出几张都这么好看，回家给爸妈看，他们也想来看看，真的，下次再来光顾，不错,5.0,2021/2/2,1,1
203,"今年市政府很大气，海底世界这一片区中的海豹馆,淡水生物馆,水母馆都免费向公众开放了……水母馆中的水母衬着不同颜色的灯箱美伦美幻；淡水生物馆布置成热带的玛雅丛林背景，各种热带鱼五彩斑斓琳琅夺目；海豹馆中的铁憨憨站立小海豹和面壁小企鹅给我留下了深刻的印象。丰富大脑愉悦精神，绝对值得一来，花一天半天的时间驻足在这里，原生态的亲近这些海洋生物定会让你暂时忘掉一切烦恼！",5.0,2020/11/29,0,1
204,很好看的一个地方，在青岛不想在室外吹风的话去市内看看这些也不错哦 很棒大家可以去看看，有很多海洋生物里面很好看,4.0,2021/3/31,0,1
205,挺好的，第一次去，听同事说挺好的，门票免费，就带家人过去了，随然有点远但还可以，我就在青岛海底世界旁边，也在海边，里面标本很多，基本都没见过，孩子很喜欢，见到什么都很稀奇，确实挺好的，后面也会介绍朋友过去玩，,5.0,2021/1/17,1,1
206,薅羊毛。挺大的水族馆有很多玻璃钢。玻璃钢有很多小鱼。挺好看的，也有很多灯。可以带着小朋友来。,4.0,2021/4/5,0,1
207,【环境】,4.0,2021/4/19,0,1
208,水母和海豹还有海龟馆都特别值得推荐。￼,4.0,2021/2/9,1,1
209,"【环境】依山傍海，环境优美。
【交通】便利
【项目】分类齐全",5.0,2021/4/10,0,1
210,很好👍你小时候非常好看，我跟我对象一起去的，还是和那个人一起去特别浪漫，￼,4.0,2021/3/20,0,1
211,很好，适合带孩子去看，海洋动物很棒，服务很好，给你们点赞。,5.0,2021/4/10,0,1
212,"不错赞赞赞赞赞赞赞赞赞赞赞青岛动物园海底世界很赞赞赞赞赞赞赞赞赞赞赞赞现在正在不错赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞真真正正赞赞赞赞赞赞赞赞赞
【交通】
【项目】
【餐饮】赞赞赞赞赞赞啧啧啧啧啧啧啧啧。。。。。",4.0,2021/2/26,1,1
213,挺不错的水母宫很漂亮女生进去走不动路,4.0,2021/4/12,0,1
214,垃圾，还需要另外付费。骗人的简直,1.0,2021/4/15,0,1
215,呜呜呜现在没了,5.0,2021/4/15,0,0
216,真心推荐，非常漂亮，尤其是水母馆,4.0,2021/3/5,0,1
217,风景很好，但人比较多的！！！！！！！！！！！！！！！！,3.0,2021/4/14,0,1
218,一般般没有互动性。不推荐。不好停车,2.0,2021/4/12,0,1
219,没有什么特色，一般般吧不推荐！,2.0,2021/4/13,0,1
220,整体感觉还不错，服务挺好的，习惯给个好评吧,4.0,2021/4/9,0,1
221,亮点是不要钱，缺点是设施稍显陈旧，服务人员素质一般,3.0,2021/4/7,0,1
222,青岛疫情期间搞活动，青岛水族馆免门票。在平台预约就可以进去参观。比小时候去的时候变化很大，记得之前是个露天的海豹池子，现在是在室内了。还增加了很多其他海洋生物。鲸鱼馆也变样子了，但是之前的那个大鲸鱼标本还在。真不错。,5.0,2021/1/3,1,1
223,周末节假日人太多，工作日带孩子去应该人还能少些,5.0,2021/4/7,0,1
224,带女儿去的，孩子开心的不要不要的，就是这么去玩的很嗨,4.0,2021/4/8,0,1
225,特别好玩，点个赞，大美青岛，停车方便,4.0,2021/4/9,0,1
226,好评，很不错的一次体验。,5.0,2021/4/9,0,1
227,从小红书上发现水族馆免费开放，之前从这里经过没进去，这次终于如愿以偿，水母馆真的特别梦幻，海豹蠢萌蠢萌的，你靠近它，他还会和你对视，特别可爱，有一个小企鹅趴着睡觉，没能看到正面什么样，海龟纯纯的“干饭王”，一口一个小鱼干，哈哈哈,5.0,2020/12/14,0,1
228,还可以，就是没有看到表演节目的，希望本周再去时能看到,4.0,2021/4/6,0,1
229,环境好，交通便利，学知识，长见识，尤其适合小朋友，值得一游！,5.0,2021/4/3,0,1
230,去了大概有一两个月了，拖到现在写点评，海豹馆重新装修了，比以前有看头，而且还挺漂亮的。最主要的是还免费，微信预约一下就可以了，很方便。水母馆还是一如既往的老样子，也没有什么变化，走一圈，两分钟就能出来了。,5.0,2021/1/20,1,1
231,青岛人逛青岛水族馆，实话实说，那已经是几十年前的经历了。最近趁优惠政策还没到期，赶紧去看看。大家看图哈，我认为准确的说现在的水族馆应该叫水母馆了。与印象中小时候的感觉差别太大了，几乎全是各种水母，其他海洋生物可能都挪到海底世界了吧，可惜海底世界是不免票的，100元一张票，看看价格我也只能望门兴叹了,2.0,2020/12/23,0,2
232,很棒！一家三口去玩的,5.0,2021/4/8,0,1
233,很好的体验，只有有机会还会去玩,5.0,2021/3/1,1,1
234,没事就去逛一逛，老青岛的味道,5.0,2021/2/28,1,1
235,水族馆，我和儿子的最爱！学习游览玩耍不误！,5.0,2021/4/7,0,1
236,赶上免费，太赞了  推荐  值得一来,5.0,2021/4/8,0,1
237,我是在免费的时候去的，水母特别好看，真的挺治愈,5.0,2021/4/4,0,1
238,好(*๓´╰╯`๓)♡,5.0,2021/4/9,0,1
239,"不怎么样啊。
【项目】
【环境】
【环境】
【环境】
【交通】
【项目】",2.0,2021/4/4,0,1
240,很不错，第一回去，蛮惊喜的。,5.0,2021/3/20,1,1
241,从8月开始青岛政府免费开放这个景点，真是帮我省了不少钱，趁着免费，带着老人孩子去看的，地方很搞笑，环境也很不错，很有科普意义，让孩子看看水母，海豹，海狮，绝对的物超所值，很值得去玩一玩。景区位置也很好找，坐车开车都很方便。,5.0,2020/12/29,0,1
242,夏天带孩子去青岛旅游，第二次去水族馆了，还是一如既往的喜欢,5.0,2021/1/23,2,1
243,有赞,4.0,2021/4/8,0,1
244,"【环境】挺不错的
【交通】方便，很好找
【项目】满意，还看了美人鱼表演

以下为废话鸟语花香斑驳陆离窗明几净分外妖娆风景不殊古色古香千岩竞秀千回百转青山绿水如花似锦诗情画意
水木清华
水色山光
五光十色
五颜六色
五彩缤纷",5.0,2021/1/7,1,1
245,人太多组织的不好。还有二次门票,1.0,2021/4/3,1,1
246,"【环境】周围环境优美，参观人员较多，注意安全。
【交通】周围停车很不方便，建议乘坐公共交通，到周围下车步行前往。
【项目】可以看水母，海豹，企鹅。游玩结束可以去小青岛，海军博物馆，第一海水浴场。
【餐饮】周围餐馆较少，可以到其它地方。",5.0,2020/12/30,0,1
247,环境好，种类多。,5.0,2021/4/2,0,1
248,还是不错啦，扫码关注免费玩嘛。,4.0,2021/3/30,0,1
249,事实证明就是浪费我时间，免费的别去，建议想去的直接买全票算了，或者更推荐极地海洋世界,1.0,2021/3/18,2,2
250,挺好的，有机会还会继续来的！会继续关注！,3.0,2021/3/29,0,1
251,真好人少,5.0,2021/3/26,0,1
252,地方虽然不大，但是里面内容很丰富。非常适合周末和家人过来，我们来的时候孩子们也非常多。￼夏天的时候里面凉气非常的足。最喜欢的就是里面的水母非常的漂亮，自己都想养呢❤️￼￼￼还有很多鱼的标本，可以涨知识。￼,4.0,2021/1/6,0,1
253,啥玩意没有，搞几个水母，放点灯光，比较垃圾,1.0,2021/3/24,0,1
254,整体很满意啊，因为免费没有花钱，提前在美团上预订了，然后出行到那时间正好直接换票进去一条路线，不会走回头路，没有浪费时间，去过好多次了，之前都是花钱，唯一一次没有花钱，很开心，希望多免费,5.0,2021/1/10,1,1
255,不错，挺好,5.0,2021/3/26,0,1
256,很不错 不要推车 全是楼梯,5.0,2021/2/13,1,1
257,挺好的 动物不是很多，不过也是的可以，当时去的时候是免费的当时去的是后是暑假。然后当时因为疫情原因是免费开放的，我也不清楚现在是什么情况。还是挺推荐去的，里面的水母样式也比较多。总体还是比较好的。现在也不是说是免费还是不免费。,3.0,2020/12/22,0,1
258,很棒，比较推荐,4.0,2021/3/27,0,1
259,挺好的   青岛政府给力    政府从来没有这么好过,3.0,2021/3/20,0,1
260,"海洋生物真的好治愈。
各种水母太漂亮了。
趁着这次免费的机会，去了两次，最喜欢海豹馆了，如果去的巧，赶上饲养员喂食的时候，还可以看到海豹憨态可掬的表演。

周末人会很多，包括外地旅游的，但是流程式的线路，倒也很快。",5.0,2020/12/11,0,1
261,很漂亮，很好看，和海洋水底生物亲密接触。,5.0,2021/3/20,0,1
262,真的真的还不错，开心好玩好好玩哈哈哈,3.0,2021/3/21,0,1
263,太美了 超级好看 好多各种各样的水母 太爱了,5.0,2021/1/15,1,1
264,带小孩子去，挺好的，很满意满意满意满意,5.0,2021/3/20,1,1
265,还算可以！跟老公一起去的，很适合带小朋友去看看。,3.0,2021/3/17,0,1
266,免费的时候去的，人比较多，但是游玩体验还是不错的，有海兽馆，水母馆，海洋生物馆，无论是大人还是孩子去认识海洋生物或者感受海洋生物的美妙都是极佳的体验，水母种类非常多，非常漂亮，神奇，令人不禁感叹世界的神秘！,4.0,2021/1/4,0,0
267,学到了很多知识很开心🥳身为海边人有一些知识还是不知道的，走走溜达一下强身健体，去的那一天碰上科普导游，跟着听了不少知识，保护海洋环境，保护我们的生存环境，人人有责。到现在我都还记得，在海豹馆看到僧帽海豹灭绝时，内心的难过。希望多一些这样的活动🕊️,4.0,2020/12/22,0,1
268,主要是看鱼海星海豹等等，就在海边，马路两侧各有一部分展室，值得一看,4.0,2021/3/12,1,1
269,还可以，孩子喜欢，哈哈哈哈哈哈哈哈哈哈哈哈好,3.0,2021/3/19,0,1
270,还不错，有停车位，环境美好，适合一家人去观光。,3.0,2021/3/14,1,1
271,全水母，对水母感兴趣的可以去看看，现是免费的，还有水狮等，不多，水母拍照很漂亮，感觉买票有点贵了，性价比不高，不过现在免费，哈哈,5.0,2021/1/5,1,1
272,水母很漂亮！,4.0,2021/3/16,1,1
273,有点名不符实标本太多活物太少了,2.0,2021/3/13,0,1
274,还是建议别去了，基本啥东西没有，也就是免费去一下可以，花钱还是别浪费那个钱！去极地海洋一块看得了,2.0,2021/2/26,1,1
275,不错，去了两三次，正好搞活动，预约免费进去，,4.0,2021/3/12,2,1
276,科普拍照游览的免费好地，有一点点视觉震撼的效果,5.0,2021/1/28,1,1
277,太美了 太美了 好久没有去水族馆观赏海洋生物了,4.0,2021/3/11,0,0
278,挺好的就是臭，上头！你在哪有人啊！我的事啊？我也有什么了吧台的人，？，？？那个表的人呢，！。！，，刚回来你在干嘛呢啊哈哈个粑粑了？！我们这么大约吗你在干嘛去了呀呀！我就一个星期五十几号的票了一下子女，我在门口等我一下午都在家吗我就好,4.0,2020/12/28,0,1
279,非常好，值得去看一看，环境不错，点赞,4.0,2021/3/10,0,1
280,"非常给力！第一次来，免费，不花钱的就是香~
看到了水母，有很多品种。有的配上灯光，简直太美了！还有海豹跟海狮的区别，之前一直搞不清，这次科普就懂了~建议家长可以带孩子来，顺变学学知识！还有很多标本，值得跑一趟",5.0,2020/12/10,0,2
281,"【环境】因为疫情人不是很多
【交通】自驾去的
【项目】免费的
【餐饮】回家吃的",5.0,2021/2/27,1,1
282,非常棒的呀，免费预约，可以参观水母馆和海豹海狮，太可以了，交通的话需要先到路对面，如果误判需要多走好多好多的路，很不方便，中间的路之前都能走，但是现在已经封上了，不过水母很漂亮，非常值得一看，，，，，,5.0,2020/12/19,0,1
283,好，不错不错不错,4.0,2021/3/10,1,0
284,带着家人去看看吧,5.0,2021/3/11,1,0
285,不要钱真香,5.0,2021/3/10,1,1
286,水族馆  看了水母什么的   还不错  挺好的,3.0,2021/3/8,1,1
287,很棒呀，外地游客必备景点，就是深入进去门票有点贵呢,3.0,2020/12/28,0,1
288,截止到2020年12月31日海底世界水族馆都是免费的，但是需要提前在公众号预约，刷二维码就可以进入，公交车一般比较方便，在海底世界站下车就可以了，周末参观的人还挺多的，停车不大好tong停，拍照片还是挺好的，建议可以带孩子去看看，非常不错的地方,5.0,2020/12/12,0,0
289,"第一次去 居然预约免费 感觉比崂山的极地都美丽 孩子玩的也很开心第一次去 居然预约免费 感觉比崂山的极地都美丽 孩子玩的也很第一次去 居然预约免费 感觉比崂山的极地都美丽 孩子玩的也很开心 
【环境】很优美 正好是市南海边 看看海 挖挖沙 遛娃好地方
【交通】很便利 也有停车位 不用担心被贴罚单
【餐饮】吃的没怎么关注 去万象城周边吃的比较多",5.0,2020/12/2,0,1
290,非常不错，尤其是水母馆的小水母，有各种各样的，看着非常治愈，适合老人，情侣，孩子，都非常不错。趁着12.31之前免费，还不快去参观参观。还有海底世界可以去看，不过因为时间来不及就没有去。推荐大家去玩。,5.0,2020/12/23,0,1
291,"【交通】便利
【项目】很适合孩子
【环境】优良，逛完以后还可以去鲁迅公园逛逛",3.0,2021/2/27,0,0
292,领小宝宝去看很值得。推荐。假如是情侣，或者自己，还是换个地方吧。毕竟我们长大了，有了孩子是可以和孩子互动的,3.0,2021/2/18,0,1
293,人比较多，整体来说还不错,4.0,2021/3/7,1,1
294,还好玩值的看。世界万物无奇不有啊！,3.0,2021/3/5,1,1
295,很好很好,5.0,2021/1/3,1,1
296,好，特别适合带孩子去玩,4.0,2021/3/6,0,1
297,作为一名忠实粉丝我强烈推荐,5.0,2021/3/5,1,1
298,"【环境】
【交通】六星好评，多一星不怕你骄傲，还在犹豫的朋友赶紧下手，良心推荐，真的很不错，性价比也很高，以后还在这家买。总之：满意！满意！满意！",5.0,2020/12/2,0,1
299,不错，可以带着孩子去逛一逛，免费的不错了,4.0,2021/3/3,1,1
300,很好看，趁着国家政策免费，就去了，是假期期间人比较多。手机像素不好。拍出来灯光了。但是有的手机排出来就没有灯光。十分推荐大家去。除了水母馆，还有海族馆。有好多鲨鱼，还有企鹅，海龟。好像免费政策是到12月底，大家可以去看看呀！,5.0,2020/11/21,0,1
301,就这样吧，狗熊幼崽看护专业及猫科动物进化史论专家会成员乘飞天魔毯前来报道,2.0,2021/2/18,1,1
302,一次很愉快的游玩，看的品种很多，环境很好，服务满意。下次还会光顾。谢谢,5.0,2021/2/25,1,1
303,一般吧，没有想象中的那种感觉，好处是免费的,3.0,2021/2/28,0,1
304,还可以，环境不错，充值还送钱！,2.0,2021/3/2,0,1
305,挺好的   都挺好的  水母超可爱  下次还会来,3.0,2021/3/1,0,1
306,好。很方便，真不错，很好。欢迎大家使用。,5.0,2021/3/1,1,1
307,免费的 还挺好 领着孩子去看看海洋生物 挺好的,4.0,2020/12/28,0,1
308,赶上了免费的时候去的。参观了水母馆，海豹馆，海洋博物馆。下面的海底世界不免费。规模不大，适合组织青岛小学生参观学习，如果要是收费的话就不值了,3.0,2020/12/25,0,1
309,非常好玩,5.0,2021/3/4,1,1
310,"【环境】水母好漂亮
【餐饮】附近没啥吃的
【交通】地铁步行十分钟左右就到了",5.0,2020/12/24,0,1
311,疫情期间人很少，景色却一点也不逊色，种类繁多的淡水鱼馆，各种姿态的水母，憨厚的海龟，呆萌的小企鹅，活泼可爱的海豹，还有各种标本，馆内入目景色千奇百怪，馆外风景似乎更胜一筹，海洋馆临海而建，别具一格，环境舒适，景色宜人，交通便利，是休闲娱乐度假的好去处，周边配套设施齐全，更有特色餐饮，看海景，品美食，假期和家人朋友散心，小朋友参观写生都不错的选择,5.0,2020/10/26,0,1
312,真是不错，能有这样一个机会带着孩子免费过去玩玩，给你们点赞,4.0,2021/2/23,0,1
313,美丽！价格↑非常美丽！,5.0,2021/2/28,1,1
314,去的时候免费门票 人太多了 人挤人海啊,3.0,2021/2/26,0,1
315,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,3.0,2021/1/23,0,0
316,没有太大变化，跟几年前一样，观看演出太拥挤,2.0,2021/2/25,0,1
317,介绍的和实际不一致，虚假宣传，非常失望,2.0,2021/2/25,0,1
318,很好，免费的，还可以看海豹，海狗，海狮，非常好👍周边环境也不错，风景优美。背靠大海。小动物们的生存环境太狭小了，尽量给她们提供更宽敞更舒适的环境吧，可不可以在海中开辟一片天地给她们自由翱翔。望更好。,5.0,2021/1/14,1,1
319,青岛水族馆----中国第一座水族馆，历史是比较悠久的了。免门票，和朋友相约一起去参观。首先进去的是梦幻水母宫，最值得一去的场馆，确实很梦幻，形形色色的水母，各色各异。在不同的灯光照耀下，焕发出不同的魅力，非常陶醉。,5.0,2020/12/6,0,1
320,"现在都是回忆了……

1.不错的，有美人鱼表演 ，海洋剧场，3D电影，王子喂食，抱真鳄鱼合影等。

          2.境真的不错。还可以接触那些海洋宝宝，开心，欢心！表演无比绝伦，优雅美妙，赞叹！那些水母馆让人留恋往返，孩子迟迟不愿离去，妙哉！ 两个字：真好！

          3.去海洋馆玩，在网订的票，真的很方便也很实惠，还不错，都很喜欢",5.0,2020/10/25,0,1
321,真的是太好了，这一次是免费的免费到2020年12月31号以前花钱进来过很不错，这一次免费拿又来了一次除了海底世界其他地方都可以去梦幻水母宫，生物标本馆，海豹馆，还有淡水生物馆都可以进体验非常好的一次。￼如果有机会在年底之前还会再来😎😎😎😎😎😎,5.0,2020/11/12,0,1
322,青岛因海而生，终于来了心心念念的青岛水族馆，里面真的惊呆了，好多海洋动物啊，瞬间打开了无限的视野，顺便打卡了海誓山盟，嘻嘻嘻嘻,4.0,2021/1/3,1,1
323,"很好玩！水母海豹，海狮。都好看。
小企鹅就一只了。",5.0,2020/12/31,0,1
324,孩子挺喜欢的，周末人好多，地方不大。,3.0,2021/2/22,0,1
325,"太太太太太太太震撼了
环境特别好 进去里面感受到不一样的世界
就是我去的时候人有点多 人挤人的感觉 没能太好好的欣赏
非常适合小情侣去约会 女孩子👧幸福的眼神
在蓝色的世界心情都是放松的😯😯😯😯😯😯😯😯",5.0,2020/12/4,0,1
326,免费的时候预约的 麻雀虽小 五脏俱全,4.0,2021/2/22,0,1
327,特别好看，环境不错，小朋友很喜欢,5.0,2021/2/21,1,1
328,只去了海蜇馆。。。。。。。。。,2.0,2021/2/26,1,1
329,免费的青岛水族馆不要太棒啦！水母太可爱了！真的是海绵宝宝的水母！太可爱了！她真的非常可爱！！！青岛事一座很美的城市，有机会一定会再去的！免费的青岛水族馆不要太棒啦！水母太可爱了！真的是海绵宝宝的水母！太可爱了！她真的非常可爱！！！青岛事一座很美的城市，有机会一定会再去的！免费的青岛水族馆不要太棒啦！水母太可爱了！真的是海绵宝宝的水母！太可爱了！她真的非常可爱！！！青岛事一座很美的城市，有机会一定会再去的！,5.0,2020/12/8,0,1
330,免费的都是好的,4.0,2021/2/25,0,1
331,很不错 很多贝壳 玩动森里的贝类都见到了,5.0,2021/1/11,0,1
332,门票免费，很值得一去,5.0,2020/12/30,0,1
333,很好很强大,5.0,2021/2/22,1,1
334,强烈推荐，好多水母，很漂亮哦，别的还有海狮海豹企鹅什么的，而且免费，非常棒了，有机会再带家里人去看看，海龟也特别大哦,5.0,2020/11/25,0,1
335,非常好，打卡,5.0,2021/1/24,1,1
336,"在海兽馆竟然见到了两只海狮kiss  太有爱了～水母馆好梦幻～目前免门票真是超值了～周末假期的好去处。想去的不要犹豫啦  快快行动吧～
在海兽馆竟然见到了两只海狮kiss  太有爱了～目前免门票真是超值了～周末假期的好去处。想去的不要犹豫啦  快快行动吧～",5.0,2020/12/6,0,1
337,免费就很不错，漂亮,5.0,2020/12/18,0,1
338,很好的观景散步的打卡地，太人性化啦不要钱哦，快去看看大海的小精灵吧⭐⭐,4.0,2021/1/2,0,0
339,全家一起去的，宝宝兴高采烈。当天人还算蛮多的，大家都带着口罩，不过心情很活跃，体验非常棒。家里有娃的朋友，可以休息日带上孩子家人一起去游玩，体验一下海底世界的水一族，顺便给孩子科普一下海洋和海底动物方面的知识哦，多开开眼界，让宝宝随时随地长知识，游览非常好去处，点赞👍推荐！,5.0,2020/10/28,0,1
340,值得一去,5.0,2021/1/1,1,1
341,水族馆的水母真的好好看，在蓝色背景灯下闪闪发光，各个品种的都很绝，适合给小朋友做科普，其他的就还行，呆的时间久就了就有点闷，水族馆人挺多的，要是想多呆会建议人少的时间去不至于太挤，馆里品种挺多的，科普性还是可以的,3.0,2021/6/27,0,0
342,非常好看去了好几次非常好去了好几次喜欢看,5.0,2021/1/1,1,1
343,一般般，后悔去了，还得至少15字，不知道咋在呢,1.0,2021/2/17,0,1
344,水族馆有很多水母，特不错，像海洋生物馆,5.0,2021/2/17,1,1
345,服务很热情，人多，但不乱，很满意的一次旅游！,4.0,2021/2/13,0,1
346,好看，很漂亮,4.0,2021/2/19,0,1
347,活动期间免门票去的，很好，能看的东西很多，还有讲解，很详细，来这里找讲解员聊天也不错😂,4.0,2021/2/6,0,1
348,"不错，不错，
【交通】交通方便，，",5.0,2021/2/15,1,1
349,只能去水母宫和海狮海豹馆，还可以，周末有时间可以带家人朋友一起去体验体验，需要提前预约，在预约时间内入馆。想要参观淡水馆需要再买全票，，，，，相当于没有免费。水不是特别清，重点放在观察而不是拍照比较好。,3.0,2020/11/27,0,1
350,还不错，孩子玩的比较开心，人比较多,4.0,2021/2/13,0,1
351,亮点就是免费很开心,4.0,2021/2/16,0,1
352,非常好，完美,5.0,2021/2/16,1,1
353,还可以，算是涨涨见识了，下次还来,3.0,2021/2/14,1,0
354,人比以前少多了，感觉没有以前的气氛，很多摊位也撤掉了,3.0,2021/2/8,0,1
355,一直喜欢海底生物，这次水族馆免费预约就可以还是值得去看看滴，小朋友比较多，自己也算是有一颗童心。喜欢自己一个人出行不用顾忌别人，想去哪就去哪想怎么去就怎么去，这次一天也算是体验了很多。虽然以前也来过但是这次体验是最丰富的。,5.0,2020/11/15,0,0
356,"用力抬说还不多，
【交通】比较方便
【环境】全都是水母，其他的很少
【餐饮】没有啥吃的，而且很贵，建议自己带好吃的
里面很漂亮，各种各样的水母，趁着不要钱大家快冲啊冲啊，上次家教的钱家长还没有及时给我，挖地基也他玩了",3.0,2020/11/16,0,0
357,十月一期间去的，人很多，在公众号免费预约的没有花钱，看了标本馆，里面有各种各样的动物标本，增加了见识，后面的生物馆需要自己买票，进去之后蓝色的背景非常梦幻，周围到处都是🐠游来游去，伸手触摸感觉很赞，等了一会还有美人鱼表演，伴随着故事让人觉得跟童话世界一样，最后还有淡水馆里的小动物，各种各样五彩斑斓，真的是很赞，不负此行，推荐大家去。,4.0,2020/10/4,0,1
358,当时预约就可以进，海豹水母都好好看，可以拍照，喜欢,5.0,2020/12/19,0,1
359,里面的环境很好，水母都很漂亮，种类也很多，还遇上了许多待着宝宝去的家长，感觉让孩子更加喜欢海洋环境了呢，果然教育还是要从娃娃抓起。里面的海豹也很可爱，长得胖胖的，还有一只好大好大的龟，总的来说是非常不错的一次体验，最重要的是陪我去的人，希望以后永远幸福,5.0,2020/11/9,0,1
360,"【环境】地方是风景区，海水浴场，小鱼山，附近还有中山公园，游玩以后可以就近逛公园动物园，
【交通】方便，好几路公交车都到那，
【项目】水母馆漂亮，海豹馆，淡水鱼馆震撼，特别是水里面的大鱼一条得有500斤吧，视觉盛宴，标本馆也有，除了海底世界需要另付费其它全免票，有4个馆呢，淡水鱼馆在道路对面，政府工作做的真好",5.0,2020/10/2,0,1
361,还行，挺好的，就是评价非得写十五个字，太麻烦了，我不想写吧他还让我写，让我写吧，我真不知道也啥！,3.0,2021/2/3,0,1
362,"非常喜欢，领着孩子去的，孩子们孩子们都喜欢的不得了，还会在去的，明年夏天再去。
非常喜欢，领着孩子去的，孩子们孩子们都喜欢的不得了，还会在去的，明年夏天再去。
非常喜欢，领着孩子去的，孩子们孩子们都喜欢的不得了，还会在去的，明年夏天再去。",5.0,2020/12/23,0,1
363,好久没有来海底世界这边了，之前买通票过来时候海豹馆还在装修没看着。这次来海边顺便来逛逛，装修完以后真的是挺不错的，而且还免费。比之前的要漂亮多了。水母馆反正就是光线暗，一直还是老样子。孩子说了周末还要去看海豹，好可爱。,5.0,2020/11/16,0,0
364,"今年免门票真是太好啦，认识了很多水族生物，还拍了美美的图片，水母太好看啦！！！
【环境】挺好
【交通】比较便利，青岛有地铁真好
【餐饮】里面没卖吃的的，不是特别大，看完再吃就可以
【项目】很多水族生物，水母最多",5.0,2020/10/26,0,1
365,赶上青岛景区免票进去，真的很赞，推荐,4.0,2020/12/17,0,1
366,孩子应该特别喜欢！…………………,3.0,2020/12/27,0,1
367,近距离欣赏水母非常漂亮，环境很不错，值得来观赏！,4.0,2020/12/13,0,1
368,青岛水族馆确实很奇幻、很好看，海底生物太漂亮、太美丽！,3.0,2021/2/3,0,1
369,稍微远了点，孩子很喜欢去，一直念念不忘,4.0,2021/2/5,0,1
370,享受政府的免费门票政策来参观的，非常好希望政府经常干这样的惠民政策。,4.0,2021/1/31,0,1
