,评论,得分,时间,点赞,回复
698,有的工作人员特别热情，有的爱答不理 问路也不好好解答,5.0,2020/12/6,0,1
699,每次小朋友都要玩很久，超级喜欢哦！,5.0,2020/12/10,0,1
700,海豹馆和水母馆还是挺推荐带着孩子去的，活的东西还是比标本让低龄的娃娃们感兴趣，标本馆让高龄的孩子们长知识不少！,3.0,2020/10/2,0,1
701,免费去的，好看，很震撼,5.0,2020/12/11,0,1
702,疫情期间免费太棒啦,5.0,2020/12/7,0,1
703,不错，很满意,4.0,2020/12/11,0,1
704,趁着这次免门票进去参观了，感觉还不错，水母宫里的可爱小水母很吸引人，再就是憨憨的海狮，其他的话没有什么特别有趣的，但是标本馆感觉也还不错，各种各样的海洋生物，鲸馆有点儿无趣，不过总体还好。我有注意到景点的指示牌上的指示标语，韩语翻译的很是神奇，但是其实是可以避免的，比如说出口，有的地方翻译的就是对的，有的地方翻译的就不对，这种很明显是可以避免的。,4.0,2020/8/8,0,3
705,"好久没来了，重新装修了，海豹馆的效果真不错。以前只能远看海豹，现在可以从各个角度看。尤其是看到海豹懒洋洋的从头顶飘过，感觉好滑稽的样子。
只是企鹅只看到一只，其他的哪去了？不过企鹅确实适合待在冰天雪地里，不适合在场馆里。",4.0,2020/9/20,0,0
706,主要是带孩子去看看，不得不说青岛真是个好地方，来这的人太多了，里面观赏的海洋生物都不错，馆内通风不太好，空气流动差，每天限制客流量应该会好些,3.0,2020/11/8,0,1
707,更漂亮的水母啊，很好奇水母需要多久能长大，感觉是要很长时间的，目前青岛水族馆是免费的，目前青岛水族馆是免费的，目前青岛水族馆是免费的，重要的事情说三遍，去青岛玩，推荐大家去，旁边海岸风景也不错，还可以在旁边海水浴场玩疯玩,5.0,2020/9/22,0,1
708,青岛水族馆，留下童年美好记忆的地方，上个月过去的，关注微信公众号之后，可以领取免费的门票，相当亲民的好政策。水族馆现在已经变成了水母馆，里面有何种水母的展览，然后就是海豹馆，里面有憨态可掬的大海豹，看上去相当可爱。还有海产博物馆，淡水馆，都是记忆中的样子，相当不错的一次完美体验。,5.0,2020/10/13,0,1
709,"【环境】优美
【交通】便利
【项目】丰富
【餐饮】美味",4.0,2020/12/5,0,1
710,馆内项目很少，还是得去海底世界玩,2.0,2020/12/6,0,1
711,"下半年很多地方景区都面向游客免费开放啦，直接从VX公众号预约时间就可，工作人员会让你直接机器扫码
🚧有从对面过来的，注意别想着走到水族馆正对面过马路，有栏杆，我们就是又倒回来从海底世界那过了马路又走过去的，哭泣😭😭😭
💙室内很凉快，场馆不大
💙水母特别多，都有贴介绍，还有大乌龟
💙海豹也是包括的，在另外一个馆，出来就可以看到，别忘了哦
💙最爱的就是企鹅了，只有一只，但是好可爱，它一直背对着我们，好喜欢它扭屁股咯咯咯",4.0,2020/8/23,0,1
712,工作日期间预约去的，人不是太多，挺不错的，值得看看,5.0,2020/10/25,0,1
713,5个免费馆，马路对面还有一个别忘了,5.0,2020/12/6,0,1
714,"【环境】很优美，海边沙滩上玩了玩。
【交通】很便利，可以坐地铁3号线过来。
海豹很可爱，标本品种很多，增长见识了！
现在青岛免费开放水族馆，惠民政策很好，来参观的游客很多，大家主动排队验码，井然有序，卫生很干净！",5.0,2020/9/5,0,1
715,陪孩子玩挺好的,4.0,2020/12/8,0,1
716,免费开放的时候去的 超级好,4.0,2020/10/30,0,1
717,青岛水族馆现在参观免费，可以提前预约，现场工作日人不多的话可以现场预约～水族馆动物不多，有很多漂亮的水母，海豹超级可爱的，鲁迅公园下车就到了，顺便还能在海边溜达,4.0,2020/9/14,0,1
718,天呐，如果没去，我都不知道水母可以美成那个样子，超级感叹大自然的神奇。沿路的海景也很漂亮，一定要去啊，要去,5.0,2020/9/27,0,1
719,挺好的，看看还不错。,4.0,2020/12/9,0,1
720,挺好滴，疫情期间人也不少，给中国点赞,5.0,2020/12/3,0,2
721,这么多年第一次进，据说亚洲最早，但现在跟不上时代了，很多内陆城市都有了崭新的海洋世界海洋馆，剩下的只是情怀吧,4.0,2020/11/13,0,0
722,推荐大家有空去玩一下！吧！现在这个时间段是免费的 在门口预约一下就可以进去了  旁边也有鲁迅公园和第一海水浴场等等 沿线景点很多 很好逛 和朋友一起去的 逛了水母和海豹馆 人也不是很多 两个馆都是小小的 但是里面很好看(○｀ε´○)哇 ( ´͈ ⌵ `͈ )σண♡﻿,5.0,2020/8/29,0,1
723,只能看水母馆，海底世界要另外买票,1.0,2020/12/2,0,1
724,挺好的，免费,5.0,2020/12/7,0,1
725,水母真的好美呜呜呜,5.0,2020/10/11,0,1
726,趁着免费多来逛几次，水族馆包括水母宫，海报馆，海洋生物馆以及马路对面的淡水生物馆，一定不要错过淡水生物馆，里面有很多活的生物，有水懒，有鳄鱼，有巨骨舌鱼，还有鲸鱼管就是鲸鱼的标本，一定要带着小朋友来看看,5.0,2020/8/28,0,1
727,非常适合休假的时候带孩子去玩,4.0,2020/12/6,0,1
728,我和同学去的，还不错。而且我们去的时候还是免费的。,3.0,2020/12/4,0,1
729,"好看
现在免费 快去 拍照也非常出片 小动物都特别可爱",5.0,2020/10/2,0,1
730,冲着水母馆去的，好看好看嘻嘻,5.0,2020/12/5,0,0
731,挺不错的，孩子很喜欢，我也觉得不错,4.0,2020/12/5,0,1
732,还不错，海豹很萌，就是旺季人有点拥挤，,3.0,2020/12/2,0,1
733,免费的挺不错 就是海豹馆动物种类太少了,3.0,2020/12/1,0,1
734,不错哦～大家快去玩儿一玩儿吧 适合带小朋友去 好玩儿又学知识,5.0,2020/10/20,0,1
735,在鲁迅公园内，海边，风景不错。8月至年底海豚馆（有小企鹅）、水母馆（种类丰富，美仑美奂）、鲸馆（鲸馆只有几个模型，没带小孩的话不必进入）等免费扫码预约即入，海底世界门票130元。,5.0,2020/9/12,0,1
736,各种小水母好看又好玩，小朋友们可以近距离了解海洋生物，小水母在水里飘来飘去，配以彩色的灯光美不胜收。漂亮的珊瑚五颜六色。海狮、海豹、绿毛龟，隔着玻璃墙，真想摸一摸这些小可爱，他们俨然一副小演员的姿态，在水中翻飞游动，还站立露头，特别好玩。,5.0,2020/8/23,0,1
737,好江河湖海,4.0,2020/12/5,0,1
738,"开放免费了，有时间就想去看看，【环境】环境非常的好，位置也很好找，在鲁迅公园附近，而且看完水母还可以在附近再看看海，逛逛公园，很不错
【交通】交通也很便利，做公交都是直达的，可以直接搜索过去，而且下边的海狮海豹也都是免费的哦，很喜欢",5.0,2020/9/6,0,1
739,免费不错，值得推荐………………,5.0,2020/12/5,0,1
740,很好玩～强烈推荐,5.0,2020/10/2,0,1
741,"【环境】很好
【交通】很好
【项目】很好
【餐饮】很好
总之就是非常好",5.0,2020/11/28,0,1
742,可可爱爱的水母们～,4.0,2020/10/20,0,1
743,规模整体比极地小一些，但是该有的都有,3.0,2020/10/30,0,1
744,很好很好，强烈推荐,5.0,2020/12/3,0,1
745,好玩，尤其是水母宫，我真的每次来都去一次，好美，还有现在的海豹馆，好可爱呀,5.0,2020/11/22,0,1
746,现在是免费的呦，除了不好停车以外，其他方面都非常好呢,5.0,2020/10/4,0,1
747,"青岛水族馆有许多海洋生物，有很多种类的水母，还有海狮，海豹等，带着家人小孩儿玩的很开心

适合拍照打卡，很有爱的地方~也可以大开眼界，感受海洋的奥秘！

紧紧挨着青岛海底世界，坐车也很方便。出门就是海边和沙滩。🥰🥰",4.0,2020/8/30,0,1
748,青岛必打卡景点，欢迎小伙伴们快快来吧,5.0,2020/10/20,0,1
749,环境好～～地标醒目～～风景如画～～～,4.0,2020/12/1,0,1
750,"孩子应该喜欢😍，我只是看看
但是最后的海底世界需要买门票，有些不好，让儿童，青少年多学习知识的地方，建议都免费开放。
孩子开始特别得意，说海底世界免门票。
后来没有又花了130元买门票进去的，孩子感觉被骗了，感觉不好。",3.0,2020/9/21,0,0
751,挺好的 小孩子非常喜欢 能看到水母就很开心了,3.0,2020/11/29,0,1
752,给儿子买的研学课，是通用的，然后我自己是免费预约的，免费的只能看三个馆，不过之前已经来过两次了😀该看的都看过了,3.0,2020/10/3,0,1
753,免费去的，还是很不错的，还有个企鹅哈哈,5.0,2020/10/7,0,1
754,很满意，值！,5.0,2020/12/3,0,1
755,增长了知识哦，不错的体验！！！,3.0,2020/12/3,0,1
756,带孩子玩很好，最好周一到周五,4.0,2020/11/30,0,1
757,只有两个馆，水母馆和海豹馆，一会就看完了，有点小，但是水母很漂亮，推荐带着孩子去。,5.0,2020/9/18,0,0
758,领孩子去的，真正海底世界长廊是不能进的，需要重新购票,3.0,2020/11/25,0,0
759,水母也太漂亮了吧～适合拍照拍视频，很值得休息日带着家人去那里看一看，了解一下漂漂亮亮的水母，真是太神奇，太美了～周边就是中山公园，八大关景区，逛完水母馆，还可以去旁边的海洋世界去看一看，简直太美好的一天了～,5.0,2020/10/24,0,1
760,去了之后才觉得，世界上最好看的动物，就是水母了。,5.0,2020/10/15,0,1
761,免费的！可以看4个馆！孩子们看了水母和海豹海狮就开心的不得了，又去看鲸鱼标本，真是太棒了！我原来以为孩子们不太会喜欢标本，结果都看的很认真，真是一次不错的学习机会。,4.0,2020/9/20,0,1
762,非常好，参观一下还想再来的感觉，这里是不经意发现的，希望加大宣传,5.0,2020/11/22,0,1
763,水母的种类很多，企鹅的数量少，就看见了一个，还在面壁,3.0,2020/11/22,0,1
764,如果离得近，去玩玩还行，但是孩子去了就要去海底世界。还是一样花钱,5.0,2020/11/23,0,1
765,周一到周五人很少，喜欢,4.0,2020/11/30,0,1
766,超赞，非常美丽。,5.0,2020/10/16,0,1
767,太小，转几分钟就完了。大部分是水母，叫水母馆更准确。,4.0,2020/10/2,0,1
768,嗯 还行叭 水母很漂亮 里面有只可爱的小企鹅 还以为是假的 谁知道是真的 好可爱 呆呆的,3.0,2020/10/4,0,1
769,。kk,4.0,2020/10/6,0,1
770,里面一共两个地方，一个是看海蜇，海龟。一个是看海豹。海蜇种类非常多。海龟相当大。里面很凉快，都有点不想出来了。海豹就很有意思，海狮基本都在睡觉。感觉水族馆种类少了点。企鹅就一只，很寂寞。应该再加一些。,5.0,2020/9/14,0,1
771,水族馆免费，海底世界不免费，很遗憾,3.0,2020/11/29,0,1
772,差差差差人多，就一个景点，差差差，挤死了都，差劲，白去了，操差差差🙄😡👎🏻👎🏻👎🏻,1.0,2020/11/20,0,1
773,免费要啥自行车，去了好几次了，爱了(⑉°з°)-♡,5.0,2020/10/27,0,1
774,非常棒，朋友们玩得很开心,4.0,2020/11/29,0,1
775,挺好的，带着全家一起去的，玩的很开心，尤其是宝宝特别兴奋,5.0,2020/11/22,0,1
776,很漂亮 就是十一期间人太多了。,4.0,2020/11/8,0,1
777,美美美～这次门票免费，网上预约去的，人还是不少的！！！免费的场馆也挺 多！！很好很好👍淡水鱼馆，水母馆，海豹馆，标本馆四个场馆免费。美团上预约门票就可以了！有时间段限制，那条路不好停车，建议还是不要开车过去了！,4.0,2020/9/5,0,1
778,这次是和家人去青岛旅行，经过鲁迅公园时无意看到了水族馆在做免费扫码入园的活动，人蛮多的，大部分是带小孩参观，里面水母种类也不少，也有对水母的简要概述，水母很漂亮(如图所见，原相机拍摄)，就是水母馆比较小，很快就欣赏完了。,4.0,2020/8/23,0,1
779,刚好活动免费参观。很不错，值得带小孩去玩儿,5.0,2020/11/24,0,1
780,太震撼啦，真的。强烈推荐,5.0,2020/11/27,0,1
781,免费的太棒了 都好可爱把 水母很多 超级漂亮的  企鹅就一只有点惨了 本来要去海底世界的 想想可能行程没那么多时间 刚好水族馆有预约免费门票的活动 就预约了水族馆 比我想象中好很多了 太值 下次来青岛可以考虑去海底世界再游玩一下,4.0,2020/10/12,0,1
782,一般吧，多少年以前就是那个样，带孩子看看,3.0,2020/11/26,0,0
783,很喜欢海豹，大眼镜忽闪忽闪的，好像小宝宝一样,5.0,2020/11/24,0,1
784,人挺多的，带孩子去看看玩玩还是可以的,3.0,2020/11/25,0,1
785,挺好玩的，带着孩子1去的，就是停车不方便其他的都不,5.0,2020/11/24,0,1
786,"免门票的
很好",5.0,2020/11/26,0,1
787,和父母一起去看的，还不错就是品种少点。,3.0,2020/11/24,0,1
788,"免费四个馆：水母馆、淡水生物馆、标本馆和海豹馆，还有附带免费参观的馆和展览。
水母馆 里有很多水母，各种各样的很漂亮。
淡水生物馆 没见过世面的我以为就是些淡水鱼而已，其实里面的鱼的种类很多，奇形怪状，还有鳄鱼，娃娃鱼…
标本馆 胆小的我有点害怕标本
海豹馆5点闭馆，所以没看成，有点遗憾，有时间会再次来海豹馆的哈哈",5.0,2020/9/18,0,0
789,免费的来说，还挺不错哈哈哈哈哈哈哈,4.0,2020/11/28,0,1
790,因为免费，人超多！建议丰富动物品种！,3.0,2020/11/24,0,1
791,"有五个馆，一定记住，其实开始两个最有看头吧，其他的差点
一个电子券码，刷好几次，挺好，实惠",4.0,2020/10/28,0,1
792,"【环境】环境优美位于海边的鲁迅公园旁，适合带着小朋友和家人一起参观学习海洋知识。这次是借着免费玩水族馆的活动进来参观的，在“国内第一座专业性水母展馆,中国第一座水族馆”学到了好多海洋知识，沉浸在梦幻的水母宫内收获颇丰！",5.0,2020/8/19,0,1
793,青岛水族馆有蔡元培先生主持修建，历史悠久，是上点儿年纪的人小时候的记忆。水族馆位于鲁迅公园，也是青岛的地标性建筑。本次免费的场馆是水母馆和海豹海狮馆，海底世界部分还是要收费的，免费的两个馆儿也非常好看，值得一去哦。,5.0,2020/8/3,0,2
794,喜欢呀看到的都很漂亮,5.0,2020/11/26,0,0
795,一般般吧都是标本和图画，如果这都要门票，那真是太坑了,2.0,2020/11/20,0,1
796,水族馆还是小时候的样子,5.0,2020/10/7,0,1
797,"【环境】可以
【交通】一般
【项目】可以",3.0,2020/11/25,0,1
798,水母宫强烈推荐大家去，可以和朋友家人一起，我们俩现场预约的，立马就预约上了，不用长时间等待，简直不要太好，水母宫里面有很多种类的水母，不光可以一饱眼福，还可以增长很多新的知识，认识了很多水母，没想到海龟竟然是水母的天敌，哈哈哈哈哈哈,5.0,2020/8/10,0,1
799,非常不错，很喜欢，带着儿子去青岛旅游玩的，免费的！孩子很喜欢，以后还回去，强烈推荐有时间可以过来看看。我们都是这样玩的，每年带孩子去海边住几天！！！！！很好，孩子很喜欢长见识。我们家人一起出去旅游！！！！！！！！就在,5.0,2020/8/19,0,1
800,哈哈 很喜欢跟不错！！推荐推荐！,5.0,2020/11/25,0,1
801,很难想象免费还有这么好的地方,5.0,2020/11/22,0,1
802,水母超可爱 拍照很漂亮 还有海龟等很多东西可以看 很棒,4.0,2020/10/20,0,1
803,非常不错的水族馆 孩子很喜欢 哈哈,5.0,2020/11/22,0,1
804,水母真的超级好看!还有海豚海豹!,5.0,2020/10/2,0,1
805,没花钱的水族馆是真的好呀，水族馆跟海豹馆都是免费的，看完水母出来以后再去海豹馆，不说很大，但足够两个小时消磨时间了，因为拍照技术有限，没有拍出想要的大片，好遗憾呦，希望下次还能跟男朋友去玩哈哈哈哈哈哈,5.0,2020/8/22,0,1
806,希望这样的活动经常有,5.0,2020/11/26,0,1
807,没有活的？呵呵呵呵呵额呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵全是大扇贝壳子,1.0,2020/11/22,0,1
808,人太多了，总得来说还是不错的。建议淡季人少的时候再去，要不都挤不动。希望里面建的能更好，下次再去能看到不一样的海底动物，，，，，，，,3.0,2020/9/16,0,0
809,免费预约的票嘿嘿 各个馆都活体的海洋生物 也有标本和海洋知识 总体来说涉及的方面很广 但是呢海底世界免费预约是进不去的 必须要花钱买门票的 其实海底世界里面才是最好玩的呀哈啊哈哈 场馆挺小的 但对于没来过的旅客来说也是一个不错的好地方,5.0,2020/8/17,0,1
810,和家人一起去的，感觉不错，可以和孩子科普一下海洋生物，停车也方便，逛完还可以去海边溜达一圈，环境好！,3.0,2020/10/20,0,1
811,人太多了 都没个坐的地方 整体感觉也一般,3.0,2020/11/18,0,1
812,打卡地哦,5.0,2020/11/25,0,0
813,是免费的呀！很好看的，水母馆和海豹馆，还有一只总在门边靠着的自闭小企鹅，只有它自己一只企鹅,4.0,2020/10/4,0,1
814,哎，去的时候太热,4.0,2020/11/22,0,1
815,水族馆四个馆之间是有一定距离的，在公众号预约免门票去的，感觉还可以，但是正价的话就有点贵啦。,3.0,2020/9/4,0,1
816,挺好的，很多馆，里面有空调，很凉快，非常适合拍照，很好看，推荐大家去，毗邻青岛著名风景区鲁迅公园、青岛第一海水浴场和五四广场。它整合了青岛水族馆、标本馆、淡水鱼馆等原有旅游资源，与依山傍海的自然美景相融合，形成山中有海的奇景。 独特的地理位置、现代化的展示手段、与水族馆、标本馆、淡水鱼馆的良好整合和互补，使其成为全国独具特色海洋生态大观园。,5.0,2020/8/27,0,1
817,真的不错哦,5.0,2020/9/26,0,1
818,不错哦！我们去的早，人很少，海狮，海豹，海龟，热带鱼🐠，海洋生物标本等都能仔细观看，了解了一些知识。,4.0,2020/11/3,0,1
819,带孩子去玩非常好哦！,5.0,2020/11/21,0,1
820,没到过海底世界，别说你来过青岛😁此次免费开放的水族馆，是青岛海底世界的一个部分，有水母宫，海豹海狮海龟馆，地方都不大，但里面的小动物平时都很少见，孩子很开心，水母的确很梦幻，打上灯光超漂亮，来青岛一定要来这里玩呀！,5.0,2020/8/25,0,2
821,很不错的，很有意思，玩得开心！,5.0,2020/11/22,0,1
822,必须强烈推荐，没去海底世界，千万别说您来过青岛😎,5.0,2020/10/1,0,1
823,很好呦,5.0,2020/11/20,0,1
824,小动物们都不错，，乘坐地铁也可以到！唯一不满意的事，没有残疾人通道，我父亲，上年龄了，轮椅无法推进去，，不能参观！只能我们自己进去游玩，匆匆结束！,3.0,2020/9/21,0,1
825,水母宫太好拍照了，太赞了！,5.0,2020/10/22,0,1
826,很不错的水族馆，孩子们喜欢。,4.0,2020/11/20,0,1
827,"【环境】馆内很凉快，空调很给力
【交通】地铁做到海水浴场，公交直达
【项目】水母馆，海豹馆，淡水鱼馆都免费，随便看，真不错，小朋友去看海底生物，既娱乐也学习海洋知识，夏天纳凉的好去处，感谢政府给居民带来的福利。",5.0,2020/8/24,0,0
828,在外面玩累了看见这里有免费预约门票，和朋友一人预约了一张，然后五分钟以后才能进去，里面的空间不是很大，能看的东西也不是很多，就这么几个，空气中有点腥腥的味道，小企鹅只有一只，一直盯着后面的背景墙发呆，感觉它好孤独,3.0,2020/8/18,0,1
829,挺好的 休闲娱乐来一趟,5.0,2020/11/20,0,1
830,很漂亮，免费参观,4.0,2020/11/21,0,1
831,馆不大，适合拍照呀，免费。。。。。。,5.0,2020/9/16,0,0
832,"【环境】很高
【交通】便利
【项目】免费的🆓很不错",4.0,2020/11/15,0,0
833,失望😔不如极地失望😔不如极地失望😔不如极地,1.0,2020/11/17,0,1
834,带孩子不错的选择。可惜还有收费的地方绕不过去😓,4.0,2020/11/16,0,0
835,门票贵，只觉得看了一小会就结束了,2.0,2020/10/8,0,1
836,挺好看的，免费也挺好的，动物们都很好，很友善,3.0,2020/11/16,0,0
837,很棒啊，前面的免费还不错，后面的海洋世界药收费了。,5.0,2020/11/13,0,0
838,有幸跟同事一起白嫖了一把，感觉很漂亮。不虚此行。强烈推荐去看一看。,5.0,2020/10/2,0,1
839,免费看，还不错,4.0,2020/11/20,0,1
840,不错，挺好看的。,4.0,2020/10/2,0,1
841,一般吧，没啥大逛头，东西就是那些东西，没啥惊艳,3.0,2020/11/14,0,0
842,还不错，都是标本样子的水中动物，出去还有海底隧道一样的另外的馆,3.0,2020/11/8,0,1
843,很不错奥，毕竟也是免费的，如果方便去的话可以，但是在青岛停车位很不方便的真的真的很不方便，去青岛那交通规则也是一定要开导航，和你在自己家不一样，提前做好攻略，在青岛确实没啥玩，呵呵哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,3.0,2020/8/21,0,1
844,水母品种很多，五颜六色的真好看。,5.0,2020/10/30,0,1
845,"【环境】非常满意的一次旅游
【交通】方便
【餐饮】好
【项目】非常好",5.0,2020/10/2,0,0
846,超浪漫的地方 推荐哦,5.0,2020/11/18,0,1
847,里边种类很多，适合领着小孩子去看，去认识更多小动物,4.0,2020/11/13,0,1
848,我觉得这个更适合小朋友去，科普类水族馆,3.0,2020/11/15,0,0
849,很好玩！疫情期间一直没出来。到海边转转。看看小海狮再吃点海鲜。感觉很惬意啦！,5.0,2020/10/6,0,1
850,地方不大，挺有意思，增长很多知识，推荐游览,5.0,2020/9/9,0,1
851,太喜欢那个小企鹅了，其他小动物也蛮可爱的，然后很不错的一次体验,5.0,2020/10/7,0,1
852,海豹馆有海豹，海狮，企鹅，海龟，还有一个水母馆，里面有各种水母，还没拍照，可惜了。两个馆离得非常近，大概就是走路几分钟就到。门票可以在微信公众号上面预约，不过刚预约需要等一下才能进去，最好还是提前约，免费的。,5.0,2020/8/23,0,1
853,微信随手预约就可以来啦 水母很漂亮😊,5.0,2020/9/13,0,1
854,疫情期间水族馆免费，真的超级赞，人很多，但是不影响参观体验，进入景区后里面井然有序，水母很美，海豹相当活泼，企鹅🐧呆呆的站在那里，还有各种鱼类、蟹、虾标本，孩子玩的都不想离开，开阔视野，又增长见识。,5.0,2020/8/20,0,1
855,在网上免费预约的参观水族馆，有水母馆和海豹还像海龟企鹅什么的，水母很多而且很好看。环境也还挺好的，去海底世界的人好多啊，后面就是海和沙滩风景真好呀，很适合踩水。海豹海象一直游来游去，企鹅很有镜头感，等游客给他们拍照，但是好像只有一只怪孤独的,4.0,2020/8/18,0,1
856,美团上预约的免费票也太香了叭！！！！！！可以去水族馆！海豹馆！还有一个啥来着！！总之该有的都有啊！简直是太棒了！！就是人有点多可能因为免费的事哈哈哈大家都来体验了！走走逛逛看看拍拍愉快的一下午就过去了～,5.0,2020/9/4,0,1
857,还可以太热了有点累啊啊啊啊啊啊啊啊啊,3.0,2020/11/15,0,0
858,太满意太满意！,5.0,2020/11/18,0,1
859,不是全部免费！海底世界不免费！大老远去了，失望,1.0,2020/11/12,0,1
860,水族馆临近海水浴场，参观完水族馆可以在沙滩上野餐♥,5.0,2020/11/10,0,1
861,工作人员拉着脸，爱搭不理的，遊青岛的兴致打折一半，青岛多美的地方，这样的工作人员真扫兴。不明白他们在上岗前不培训吗？自己有再大的不如意也不能表现在岗位上，这是起码的职业道德！,2.0,2020/10/11,0,1
862,非常的好，不虚此行，强烈推荐,5.0,2020/11/15,0,0
863,水母和海狮好可爱，超级棒，去海狮馆可以带个颜色鲜艳的小东西，有一只海狮会被吸引然后追着你的手跑，特别可爱,5.0,2020/10/20,0,1
864,这次没有什么感觉，感觉乱糟糟的，好像还有个大领导在参观，搞得跟干什么似的,2.0,2020/11/6,0,1
865,我和老公是新青岛人，在青岛生活多年，还是第一次进水族馆，趁着免票活动，虽然只有水母宫和海豹馆，但是很不错，水母宫里很多种类，海豹馆里也挺好，就是企鹅还孤单，只有一个，海龟也有不少，重重的**却能上浮吃东西下潜嬉戏,5.0,2020/8/3,0,2
866,人太多，水母挺可爱，还不错哈哈,4.0,2020/10/5,0,1
867,还不错.适合带孩子去游玩。让孩子对海洋生物有了更多的认识。,3.0,2020/11/9,0,1
868,挺好的，放假的时候带孩子去的，挺方便的,3.0,2020/11/11,0,1
869,很粗糙,5.0,2020/11/15,0,0
870,水母真滴太梦幻了，满足了女孩子对大海无限的期待。,5.0,2020/9/7,0,1
871,非常奈斯！,5.0,2020/11/15,0,0
872,可以的可以的,5.0,2020/11/15,0,0
873,海豹很可爱乌龟和企鹅呆呆的水母看起来很治愈系。最后在海底世界入口拍了照片。主体的海底世界场馆需要再花120元才能进去就没去看了,3.0,2020/8/21,0,1
874,不错不错不错，水母馆很好看，扫码免费参观,3.0,2020/11/11,0,1
875,免费开放景点必须推荐，夏天纳凉好去处，特别是带孩子去看看，即能学习知识又能开阔眼界，水族馆里又凉快，又舒服，能看到多种多样的水母，海豹，海狮，淡水鱼，企鹅，海龟等，真的好棒，看着他们在水里自由自在的游走，让人的心情超级好。,5.0,2020/8/16,0,0
876,水母还是很漂亮的，不花钱的景点里算是不错的了,3.0,2020/10/2,0,1
877,提前预约，里面很多种水母，海狮，海豹都有，无聊可以去看看，小孩子喜欢,4.0,2020/11/5,0,1
878,很好，领着宝宝一块玩的，孩子很喜欢,5.0,2020/11/10,0,1
879,最近免费，活动很不错，小朋友很喜欢,5.0,2020/10/4,0,1
880,很喜欢，，,4.0,2020/10/28,0,1
