,评论,得分,时间,点赞,回复
881,免费的海底世界必须玩得开心，海豹馆真的好看，海豹们呆萌呆萌的超级可爱，水母宫里面特别梦幻，拍照的好地方。假期来看看还是很不错的，淡水馆也有的看，总的来说是很不错的体验。年底之前预约就可以免费真的超值，不虚此行。,5.0,2020/10/2,0,1
882,真的想不到，海里的动物千奇百怪呢。,4.0,2020/11/13,0,0
883,小的时候妈妈经常带我去，现在我带着爸爸妈妈和我的宝宝一起去,3.0,2020/11/6,0,1
884,满意好评，推荐使用，真的是超级方便的,5.0,2020/11/11,0,1
885,周末带孩子去畅游一番，玩的非常尽兴，多年没看到的海龟记起了小时候的情景，谢谢🙏,4.0,2020/11/2,0,1
886,不如小时候去的好了什么也没有了,3.0,2020/11/8,0,1
887,一共逛了两个馆，水母馆和海豹馆，馆都比较小，但是水母还是比较绚丽的，还有三只大海龟，海豹馆里面有海豹和海狮,4.0,2020/9/20,0,0
888,不错的一次购物。不错的一次旅行，强烈推荐大家购买,5.0,2020/10/2,0,0
889,带着小孩去的，免费，可以学到不少水族方面的知识，确实不错！,4.0,2020/9/17,0,0
890,很好。近距离隔着玻璃看水母，海豹 海狮。各种水母，很漂亮，自由跳动，就是参观的人很多，拥挤不堪。换票麻烦，预约不方便，没手机还不行， 老人去不方便。年轻人太多，拥挤。不让人，台阶多，走路一定要注意安全的问题,4.0,2020/8/16,0,1
891,"青岛惠民景区15处，向所有市民免费开放。
今天和朋友预约来参观，真的好棒，水母馆和海豹馆都可以参观。
好多可爱的水母君，超级美，
适合情侣来拍照，
更适合带着孩子来学习海洋知识，
近距离接触海洋生物，感受海洋的独特魅力！",5.0,2020/8/3,1,1
892,太骗人了，一点也不好，以后不去了,1.0,2020/10/2,0,1
893,这个强烈建议去看一下，带着家人跟孩子，有各种各样的水母，里面也很凉快，大热天的好去处,5.0,2020/8/23,0,1
894,挺好挺好环境优美动物可爱哈哈哈哈哈哈,3.0,2020/11/8,0,1
895,国庆免费预约进馆的，还不错吧，就是位置不在一起，得绕一绕,4.0,2020/10/5,0,1
896,"免费就是套路，免费的馆大部分都是模型，连标本都不是，到海底世界然后就让你买票，130一位，不然就不能继续往下参观了
工作人员还是那套老词，什么水母宫的水母是活的等等，，，其实怎么回事大家都知道",1.0,2020/10/5,1,1
897,其他的馆免费，但是最主要的水族馆却是收费的，不能看，那其他的也就水母馆还有点意思了,2.0,2020/11/4,0,1
898,还行吧，由于是免费只开放了两个馆，还是挺值得一看的,3.0,2020/11/7,0,1
899,考试结束后将在今天晚上上厕所的时候可以睡到,3.0,2020/11/8,0,1
900,还不错，就是小了点，大概10分钟逛完,4.0,2020/11/8,0,1
901,大家请注意，水族馆是免费达，就是说水族馆里都是生物标本，还挺多的，不是很大，但是还是有很多的，值得一提的是，游客也真的超级多，请大家避开游客高峰期去观看，如果想看活的可以买门票去看活的动物，也还可以。,3.0,2020/8/30,0,1
902,孩子的乐园，还会来的！,5.0,2020/11/12,0,1
903,只开4个馆鹅鹅鹅鹅鹅鹅鹅鹅鹅(凑字数的),3.0,2020/10/2,0,1
904,免费的带家人玩了一圈，都是小朋友不错,5.0,2020/11/8,0,1
905,最近免费预约，觉得还是挺值得。第一次进海洋馆还是挺开心的。神奇的海洋生物让我这个久居内陆的俗人，眼前一亮，莫名欢喜，,4.0,2020/9/5,0,1
906,真的很美，暑假打卡,5.0,2020/11/11,0,1
907,水母馆很好看,4.0,2020/11/11,0,1
908,还可以吧，免费参观还不错，付费的话不怎么推荐。,3.0,2020/11/9,0,1
909,第二次去了，还不错，孩子很高兴,3.0,2020/11/8,0,1
910,免费还是很不错的，当然只是免费水族馆哈，就是水母那一层，可看的不多，10分钟就逛完了，后面有只大海龟，不知道有没有被亏待伙食，水里啥也没有，一直在啃水，出了门就是海，退潮的时候可以捉捉螃蟹。哈哈哈哈哈,5.0,2020/10/6,0,1
911,好玩，特别好看，涨知识了，原来水母可以有这么多种类，太喜欢了，特别适合和朋友，或者家人去，很有意义，,5.0,2020/10/25,0,1
912,【环境】一般般一般般一般般一般般场所太小了,2.0,2020/11/8,0,1
913,很好 海豹好可爱 非常开心现在还不收费了,5.0,2020/9/26,0,1
914,"所谓免费纯是唬拢人！欺骗人！大家千万别信！！免费的就是百分之一！！其他的还得买票，而且和全价票一样价钱！！

这就等于他们免费就是幌子！骗人的！！把你骗过去再不得不买全价的票进去！！！",1.0,2020/10/13,0,1
915,水族馆孩子经常去，涨知识的好地方。,5.0,2020/11/7,0,1
916,2000年上小学的时候来过一次，那个时候还只是两只大海龟，20年后再次归来时，海龟都有宝宝了，哈哈，后来才发现那不是海龟的宝宝，这是那两只大海龟，也不是夫妻，他们只是不同品种的三只海龟，难怪要把它们分开养,5.0,2020/8/29,0,2
917,孩子超级喜欢去的地方  可以学到很多知识,5.0,2020/11/7,0,1
918,这么好看的地方竟然不要门票，适合带老人孩子去看看,5.0,2020/9/3,0,1
919,"免费门票去玩的 还是很不错的
水母馆 海豹馆 标本馆 鲸鱼馆都可以参观 小朋友很喜欢
空调很足 消夏好去处",5.0,2020/8/18,0,1
920,满意好评,5.0,2020/11/11,0,1
921,"【环境】很梦幻
【交通】通达度高
【项目】水母馆格外漂亮，每一张都可以做壁纸",5.0,2020/9/13,0,1
922,还好，就是动物世界要花钱才能进去。,5.0,2020/11/7,0,1
923,免费开放，是一项特别好的惠民政策，大力支持,3.0,2020/11/6,0,1
924,挺好的好好啊还傲娇安凯挨家挨户,3.0,2020/11/7,0,1
925,提前在海底世界公众号网上预约，很方便，到时扫码进，周末人挺多的，馆不大，一会就逛完。水母真的很漂亮，不过我家娃喜欢那个大海龟，在那驻足了半天一直在那看。(ಡωಡ)hahahahahhahahahhaha,3.0,2020/8/28,0,1
926,不错，挺值得这个地方，值得这转转,4.0,2020/11/9,0,1
927,刚好遇见青岛免费游就过来玩一玩了，还以为是一个馆，原来是几个馆呀，虽然每个馆不是那么大，不过还是不错的呀，可以看看动物标本也有活体的，还有介绍什么的，人还是挺多的，需要排队呀。去海底世界需要单独购买票呀，那个还是很不错的，有节目表演什么的呀。,3.0,2020/8/3,0,1
928,棒！我永远喜欢海洋馆！,5.0,2020/9/28,0,1
929,夏天去是真的很凉快,5.0,2020/11/9,0,1
930,和朋友去的超级美！！！ 强烈推荐啊 一定要去 位置也很好找 有停车位 非常方便！！,5.0,2020/8/23,0,1
931,许久没来水族馆，今年的活动力度很大，9月的青岛还有些热，下午排队的人不少，海豹馆是最喜欢的。,4.0,2020/10/23,0,1
932,挺不错的一次体验，水母很好看，神秘的海底生物,3.0,2020/11/2,0,1
933,人很多。  环境有点不好 。  水里脏。。。,3.0,2020/11/5,0,1
934,还不错 只能看水母馆 种类很多 可以过来看,3.0,2020/9/26,0,1
935,"【环境】环境干净整齐卫生
【交通】交通便利
【项目】欣赏了好多免门票",5.0,2020/9/11,0,1
936,还可以，带着女朋友和同事一起去的，免费！,5.0,2020/9/24,0,1
937,十一去的，人多，太太太不好停车,3.0,2020/11/6,0,1
938,水母超好看！！！,5.0,2020/10/19,0,1
939,海狮馆 海豹馆 还有水母馆 这次还免门票 就在海边 还可以,4.0,2020/9/19,0,0
940,虽然小巧，但种类多。适合拍照，挺有感觉的。,4.0,2020/11/3,0,1
941,非常棒 感谢政府好政策 没玩够 还要去,5.0,2020/11/4,0,1
942,免费预约进去参观的，尤其是水母宫，里面很好看，就是地方不大，不用一个小时就能逛完,3.0,2020/10/25,0,1
943,第一次去青岛海底世界，周六去的人还挺多，因为最近青岛可以免费预约入园，百年难得的好机会终于赶上了，在里面逛了两个小时特别的长知识有很多的标本，还有企鹅海豹风景也特别得好，虽然最里面的海底世界没有进去，但是已经物有所值的。￼￼,4.0,2020/8/9,0,1
944,还以为全免费呢，这么远去了结果唉…,2.0,2020/11/4,0,1
945,好👌,4.0,2020/11/8,0,1
946,今年青岛很给力，预约就好免费玩，真不错，里面的生物很可爱,5.0,2020/10/28,0,1
947,知识丰富，孩子喜欢，家长开心，老人高兴,4.0,2020/11/1,0,1
948,好好玩的地方,4.0,2020/11/4,0,1
949,人很多，但是秩序井然有序，一点都不乱,5.0,2020/9/25,0,1
950,还行吧 不是很大 最多5分钟就逛完,3.0,2020/9/23,0,1
951,水母宫很漂亮，大海龟是孩子最喜欢的，海豹海狮都挺好的，企鹅🐧虽然就一个，也满足了孩子的好奇心，疫情期间免费，人不多，挺不错的。,4.0,2020/10/11,0,1
952,"【环境】门口可以扫码验券 入园方便 但是场馆不大 熊孩子很多
【交通】选了个步行最少的公交车 下车之后往前走走就到了
【项目】参观了水母馆 哈哈哈😁好柔软的样子 不同种类还可以发光 适合带小盆友来玩耍 
ღ(๑╯◡╰๑ღ粗乃玩",5.0,2020/8/7,0,1
953,对孩子科普很重要，孩子很感兴趣。。。。,4.0,2020/10/4,0,1
954,青岛水族馆今天来看了看，还行吧,3.0,2020/11/3,0,1
955,水族馆免费了，好多年没去了，趁此机会去逛逛，加上海底世界一共有六个馆，除了海底世界其余的馆都是免费的。要在公众号上提前预约一下，周末人挺多的。水母宫里有很多品种的水母，宛如进入了童话世界，还有海龟，海豹什么的。值得一游,4.0,2020/8/12,0,1
956,标本也很好看，水母也好看,5.0,2020/9/25,0,1
957,总体还不错，带小朋友玩还可以！,3.0,2020/11/1,0,1
958,"【环境】不错
【交通】不错
【项目】还行
主要是不要钱",4.0,2020/10/31,0,1
959,玩了一下挺舒服的 美中不足就是时间太短了,3.0,2020/11/1,0,1
960,免费的要提前预约，水母种类挺多，还有海狮海豹和一只企鹅🐧,5.0,2020/8/22,0,1
961,看的是水母馆，和海狮馆是免费的，人挺多的,2.0,2020/9/7,0,1
962,挺好的，没想到两个馆都可以看。活动期间免费的开放的，看到了企鹅和海龟还有海狮和海豹,3.0,2020/10/23,0,1
963,免费的是只有水母馆，很多水母，超级漂亮，超级推荐！,5.0,2020/11/1,0,1
964,"【环境】
【项目】
【餐饮】
【交通】",4.0,2020/11/3,0,1
965,还不错 交通方便 挺好的 现在免费可以去玩玩,4.0,2020/9/2,0,1
966,水母特别漂亮，小孩子很喜欢,4.0,2020/10/31,0,1
967,不错不错不错，很满意,5.0,2020/11/2,0,1
968,来青岛，发现青岛水族馆免费参观，只要网上预约就可以，好像平时是三十一位的，这个景点是来的最超值的一个地方，特别的棒呢。有很多的水母，还有三只大乌龟，人也挺多的，是来了还想再来的地方，大家可以来试试，挺好的呢。。,5.0,2020/8/5,0,1
969,挺好的有水母宫、海豹馆，周围鲁迅公园小青岛风景很美,5.0,2020/10/24,0,1
970,大片都是在这拍的,4.0,2020/10/16,0,1
971,"【环境】好
【交通】方便
【项目】好",3.0,2020/11/1,0,1
972,水族馆和海底世界是相邻的两个景点，水母宫拍水母做壁纸的很漂亮，海豹馆也有一小段隧道的感觉，不想看表演的个人觉得水族馆就可以了，现在免门票很划算哟,4.0,2020/8/12,0,1
973,不错不错的，只需要网上预约成功，五分钟之后就可以进场了。,4.0,2020/9/5,0,1
974,挺好的 不错的一次散心旅程,5.0,2020/11/2,0,1
975,如果海底世界也不要钱，扫码能逛就好了！一百多一张票，没舍得花钱。我妈有老年证，本来她想自己进去的。,4.0,2020/10/15,0,1
976,挺好看的。,4.0,2020/11/1,0,1
977,真的很方便，美团给给力,4.0,2020/11/2,0,1
978,"【环境】很优美，海边沙滩上玩了玩。
【交通】很便利，可以坐地铁3号线过来。
海豹很可爱，标本品种很多，增长见识了！",4.0,2020/9/5,0,1
979,好看～那么多水母还有海豹～,5.0,2020/10/25,0,1
980,挺适合小朋友去玩的，走走逛逛没多长的。,5.0,2020/10/28,0,1
981,就是免费开放的项目不多海底世界进不去只能看看水族馆啥的,3.0,2020/9/10,0,1
982,看了非常漂亮，而且还是免费的,4.0,2020/11/2,0,1
983,一点都不好一点都不好一点都不干,1.0,2020/11/3,0,1
984,比较小的水族馆，周末人还挺多的，但是很快逛完。,3.0,2020/9/20,0,0
985,没花钱领来的快乐，哈哈哈哈，很棒,5.0,2020/8/29,0,1
986,还可以，人很多，回来以后还被隔离了……,3.0,2020/11/1,0,1
987,梦幻水母宫很漂亮，还看到了小企鹅,3.0,2020/10/30,0,1
988,没花钱买门票，感觉还可以吧！但是下回不会去了,2.0,2020/10/28,0,1
989,全是标本…感觉就跟学校标本室一样…反正免费的也就这样了吧,2.0,2020/10/25,0,1
990,挺好的，宝宝去了很开心,4.0,2020/10/30,0,1
991,挺好的，游览路线规划的不错,4.0,2020/10/30,0,1
992,如果有水母卖就更好了,4.0,2020/10/29,0,1
993,很好，很不错，免费去的，人太多了,3.0,2020/10/29,0,1
994,总体感觉很好，孩子很喜欢。水母，海豹，海狮，企鹅，海龟。预约的时间是16：30—17：00，到了才知道五点下班，想去的提前安排好时间,5.0,2020/9/7,0,1
995,海底世界，这里的海洋生物会让你打开一个未知的世界，几个馆游览下来，真的收获满满的。,5.0,2020/9/11,0,1
996,值得一去，看下海底世界的精彩，补充一下海洋知识,5.0,2020/10/24,0,1
997,免票，人也少，斑斓的水族馆里，品种多样的水母，让人流连忘返，目不暇接，美不胜收。,5.0,2020/10/17,0,1
998,特别好～,5.0,2020/10/28,0,1
999,很小的一个地方，全是水母，没啥意思,3.0,2020/10/24,0,1
1000,人有点多，但是水母也太漂亮了吧。体验很好,5.0,2020/9/3,0,1
1001,免费的时候去的，挺好，认识了很多水生动物,5.0,2020/9/8,0,1
1002,有水母馆，海豹海狮，鲸鱼馆基本都是标本的多，还是非常不错的，可以去玩玩,5.0,2020/9/7,0,1
1003,去吧去吧 挺好玩儿的 水母馆特别美呢,4.0,2020/9/4,0,1
1004,挺好 疫情期间免费 水母太美了,4.0,2020/9/18,0,0
1005,人超多，只去了梦幻水母宫和海豹馆，小孩子很喜欢这里，,5.0,2020/10/21,0,1
1006,"【环境】环境是很好的，离第一海水浴场很近，排队等进场的时候站着旁边就是海。

【交通】地铁比较方便，下来之后需要再走几百米。

【项目】两个馆，全部游览完大概五分钟。",1.0,2020/8/16,1,0
1007,免费的，还不错！,4.0,2020/10/26,0,1
1008,虽说只有俩馆，还是值得去！超喜欢水母,4.0,2020/10/27,0,1
1009,预约了三张票 感受很不错 带着小时候的记忆 和老妈还有孩子来参观30年后的水族馆 作为青岛本地人 更多的是一种情怀 一种记忆,5.0,2020/8/5,0,1
1010,一直想到海底世界看看，用美团购票便宜方便，关键是真的比想象的还好，像置身于海底世界，近距离的接触海洋生物，学到很多科普知识，珊瑚礁，水母，鲸鱼🐳🐳🐳等等，让人感觉不一样的生命律动，就是去的晚些了，时间有些紧张，走马观花的赶时间，建议游客去的时候，多在里面逛逛，，物有所值,4.0,2020/6/28,0,1
1011,哈哈哈哈哈哈水母都好可爱,5.0,2020/10/28,0,1
1012,就那几个地方，其它的地得加钱！,1.0,2020/10/25,0,1
1013,免门票还是可以的,5.0,2020/9/3,0,1
1014,非常棒的水母馆，值得带孩子长知识！,5.0,2020/8/20,0,1
1015,看到这些水母感觉超级治愈很适合朋友，家人，情侣一起来看。,5.0,2020/9/9,0,1
1016,嘻嘻 暑假和闺蜜一起去的呢 开心心,3.0,2020/10/24,0,1
1017,挺好的，孩子也喜欢，重要的是四个馆免费哦,4.0,2020/8/25,0,1
1018,人超多，排队是正常的,5.0,2020/8/24,0,1
1019,是免费水族馆部分不免费，海底世界部分要不都别免费，要免费都免费。,2.0,2020/10/24,0,1
1020,这根本就是个坑，水母馆进去两分钟就完事了，并不是海底世界免费。,1.0,2020/10/18,0,1
1021,不错 挺好看的,5.0,2020/9/11,0,1
1022,以为很好呢，结果去了一看一般情况！,2.0,2020/10/21,0,1
1023,很满意，孩子很开心,4.0,2020/8/26,0,1
1024,免费的景点能看到的是水母和海豹海狮乌龟。建议还是要花钱看的比较好。,5.0,2020/9/16,0,0
1025,太小了，水母种类很算，但是有些观看窗口太高，带着娃去一直要抱着她才能看到,5.0,2020/10/13,0,1
1026,改,5.0,2020/10/29,0,0
1027,一连串的小馆都很好看，海洋馆反而没有很惊艳，里面的表演是什么鬼，完全不用期待,3.0,2020/9/27,0,1
1028,总体来说还是不错的，毕竟是免费的，哈哈哈,3.0,2020/10/25,0,1
1029,水族馆包括水母馆，鲸馆，生物博物馆。免费的，海底世界在他们旁边，去的话要买票。,3.0,2020/8/24,0,1
1030,还不错哦，意犹未尽 就是免费开放的区域太少了,3.0,2020/10/22,0,1
1031,水母馆好好看,5.0,2020/9/11,0,1
1032,道行高深莫测--------------,1.0,2020/10/28,0,1
1033,水族馆很好看，很漂亮，孩子很开心，海豹馆超好玩～五个场馆，水母海豹鲸鱼～,5.0,2020/8/18,0,1
1034,跟男朋友一起去的，这是我们第一次一起去水族馆，蛮有趣的，里面多数是水母，挺好看,3.0,2020/9/7,0,1
1035,水族馆现在免费开放，情侣和带小朋友的都可以去看一看！水母种类挺多，慢慢看也就一小时内，走800米左右就可以去小青岛了,5.0,2020/8/20,0,1
1036,不错，免费的！就今年免费看！大家不要错过了！,5.0,2020/9/8,0,1
1037,还好，就是电子申请有点麻烦，人有点多,3.0,2020/10/24,0,1
1038,活动力度很大，免费游玩，很给力，环境不错，需要预约，眼力大开，室外炎热酷暑，室内凉凉冷风，小动物活泼可爱。,5.0,2020/8/16,0,0
1039,很棒棒啊，免费看海底世界，人挺多的，最喜欢海豹，太可爱了,5.0,2020/10/17,0,1
1040,感觉带孩子来挺好，小情侣来也不错，很漂亮,5.0,2020/10/18,0,1
1041,青岛很给力，预约免费看漂亮的水母、海豹等，为青岛点赞,3.0,2020/8/20,0,1
1042,很一般吧……………………就是不适合专门去玩一趟，不大值……,1.0,2020/10/21,0,1
1043,希望以后有更多的亲民活动,5.0,2020/10/26,0,1
1044,美，惊艳！,5.0,2020/9/17,0,0
1045,还是可以的  海豹馆一进去的地方挺美得适合拍照  海豹挺可爱的   水母馆的有好多种类的水母  挺漂亮的,3.0,2020/8/24,0,0
1046,丢了把伞，拍照的时候。。,5.0,2020/9/2,0,1
1047,孩子喜欢，比极地世界小很多，但是不要钱啊，喜欢。,3.0,2020/10/18,0,1
1048,带着小朋友去非常好,5.0,2020/9/1,0,1
1049,看图！你觉得我有啥不满意的，适合傍晚，情侣去,4.0,2020/8/17,0,1
1050,不错不错好吃不贵，经常去，带闺女闺蜜老公全家人都去吃我也挺爱吃的就是没图片了可惜可惜,4.0,2020/10/10,0,1
1051,套路的，去了还得给花门票🎫，进去,2.0,2020/10/22,0,1
1052,趁着免费去的，没有玩乐项目，但展览很棒，小朋友们很兴奋，很值得参观,4.0,2020/8/13,0,0
1053,很不错哦，好久没有去看水母了，各种各样的水母～,4.0,2020/10/4,0,1
1054,很漂亮，很美好。,5.0,2020/9/3,0,1
1055,免费观看多好啊,5.0,2020/10/8,0,1
1056,水母馆惊艳,5.0,2020/10/25,0,1
1057,之前去的海底世界，这次青岛政府给力，免费很不错，我们急着走，去了两个馆，都很不'错，水母好多品类，所有的话语，不如领着孩子去亲身体会。看了企鹅，不过一小只，有点孤单。还有好多鱼，孩子记得很详细，拍了好多照片，老二就喜欢企鹅，对了60岁不需要预约，是免费的，很开心，去了栈桥，去了中山公园，水族馆，不错,5.0,2020/8/26,0,1
1058,水母馆我可太爱了 十分治愈赞赞赞👍👍👍,4.0,2020/10/6,0,1
1059,8月份开始趁着免费，领孩子逛了一圈，因为是周末，门口排队两三分钟就可以进去啦。水母种类很多，水母很漂亮，小朋友非常非常高兴，虽然场馆有点小，可是也能学到很多知识。大家出行一定要避开周末，体验感会更好。十分钟参观完，出来门口紧靠海边，小朋友抓螃蟹，小鱼，更是玩得不回家，。这是额外的收获。,3.0,2020/8/27,0,1
1060,好漂亮的，很推荐来,5.0,2020/9/1,0,1
1061,水母很多，大开眼界，挺不错的一个地方,4.0,2020/10/17,0,1
1062,【环境】去水族馆之前还去了海边 地段很好 挨着小鱼山,4.0,2020/10/17,0,1
1063,简直就是欺骗！去了才发现，只可以免费参观什么青岛水族馆，特别拥挤不说，馆很小，内容很少，而且里面全部是模型，毫无看点。然后随着人流到了海底世界，是要另外收费的。嗯，不明真相的群众就这样被带到了海底世界门口，要不要花钱进去呢？这波流量带的,1.0,2020/9/1,1,1
1064,水母馆很好看啊很值！！！夏天去可以凉快好一阵子,5.0,2020/9/8,0,1
1065,去过很多海洋世界，青岛的只能算是一般,3.0,2020/10/18,0,1
1066,很好，虽然免费的只是一部分区域，但是也值得一看,5.0,2020/10/19,0,1
1067,一个人发哦着俩孩子去的海底世界，小时候是水族馆到今天的海底世界进去还是感觉很有意思…非常适合小孩子外出游玩的,4.0,2020/10/3,0,1
1068,太美了,5.0,2020/10/24,0,1
1069,疫情期间免门票去的。有点单一吧，没什么特别。不建议特意去一趟。,2.0,2020/8/12,0,2
1070,"good,good,very good",5.0,2020/10/5,0,1
1071,孩子很高兴，唯一不喜欢的就是那只小企鹅一直站着不动,4.0,2020/10/17,0,1
1072,孩子很喜欢看，比较有意义,4.0,2020/9/5,0,1
1073,水族馆对青岛人来说也是充满回忆的地方，值得一去！,5.0,2020/8/25,0,1
1074,出差路过，看了下，免费。,4.0,2020/10/22,0,1
1075,水族馆有各种水母和海狮还有老王八 还好哈哈哈 海底世界没去不清楚 据说没有活的吧 还好哈哈哈,4.0,2020/10/7,0,1
1076,来青岛旅游，就要去水族馆 海底世界这些地方，不虚此行！,5.0,2020/9/3,0,1
1077,过敏体质表示急需药物的时候送药很快，赞👍。,5.0,2020/10/16,0,1
1078,就是有点小 还是不错的 下半年门票一直免费,3.0,2020/9/8,0,1
1079,要是所有的馆都能去就好了，只让去2个馆，总觉得怪怪的。,3.0,2020/10/17,0,1
1080,还不错，里面有很多水母，很漂亮！,3.0,2020/10/17,0,1
1081,挺漂亮￼水母比较多，还有两只乌龟。￼,3.0,2020/9/9,0,1
1082,还可以。里面的海洋生物品种比较少 就海豹海狮海象，其他的就没有了。还是海i洋全世界更好玩吧但是这个不要钱，所以不用这么挑剔 挺好的,3.0,2020/9/24,0,1
1083,免费预约的，也太没有诚意了，可以看的那么少。,2.0,2020/10/15,0,1
1084,"总之门票免费 周末来看看海洋生物挺好的 
海狮也太可爱了
围在一起泡在池子里",5.0,2020/9/7,0,1
1085,很漂亮，预约免费的。,5.0,2020/9/10,0,1
1086,从第一浴场出来 大概走十分钟就到了 博物馆不开 只开水母馆和海豹馆 现在可以免费预约 小海豹特别顽皮可爱 水母各种各样 很漂亮,4.0,2020/8/13,0,0
1087,其实并没有什么意义，去看了那些骸骨,1.0,2020/10/18,0,1
1088,作为本地人也几乎没来过真不好意思，免费了当然不能错过，见识了好多新鲜东西，没去的抓紧预约，晚了可能进不去。,5.0,2020/8/11,0,1
1089,好不错,4.0,2020/10/18,0,1
1090,还可以吧，比极地还是有这差距。好在地理位置还不错！,4.0,2020/10/14,0,1
1091,好看呀 水母馆里有各种样子的水母  很美妙长见识了呢，人也挺多，因为免费 好多人都去。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。逛,4.0,2020/8/16,0,1
1092,除了动物表演，其他的可以去青岛海底世界免费看，而且之前我去过海底世界，这次是陪朋友玩,1.0,2020/10/7,0,1
1093,好好看,4.0,2020/10/20,0,1
1094,强烈推荐！水母馆太漂亮了，还有海豹馆，海底世界，鲸馆和淡水动物馆，有活的水濑，企鹅，海狮，海豹，海龟，鳄鱼，鲟什么的，还有好多精美的动物标本和模型，还有贝壳珍珠之类的纪念品，总之真的超级推荐！！！！！,5.0,2020/9/11,0,1
1095,挺好的呀，水母，海豹，海师，企鹅，都有的，家人一起，同学同事，情侣都是很好的去处,5.0,2020/8/14,0,1
1096,长见识了，是个学习科普知识的好地方,5.0,2020/10/16,0,1
